#OTU_num	PRK01002	SMG01004	SMG01005	LPK01006	RRM01008	RSM01009	MSY01012	YRB01013	MML01014	RRG01015	AEO01016	AR001017	EMS01018	APA01019	MRK01020	SSM01021	TSY01022	DBM01024	VHW01025	SMG01026	KSS01027	KRL01028	PBB01029	DLD01030	PDD01031	Taxonomy
ASV113	22	0	11	16	10	0	7	32	8	111	8	10	274	19	663	40	20	14	297	286	8	1216	63	10	130	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV114	722	205	117	146	138	49	38	0	64	50	0	23	83	1012	81	0	0	280	49	36	0	0	15	0	118	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides
ASV115	93	0	15	5	11	104	0	387	0	40	114	31	1028	60	56	0	25	163	38	66	6	22	667	189	127	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_elsdenii
ASV116	163	24	40	0	42	0	4	123	162	37	32	34	65	1208	104	0	51	28	17	16	10	17	14	238	954	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis
ASV117	127	112	898	17	54	12	13	296	18	55	19	12	266	546	123	0	25	20	19	22	0	401	13	0	59	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005;s__
ASV118	0	25	0	0	0	0	0	10	12	21	0	5	25	3045	15	0	17	15	9	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__
ASV119	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	2051	1305	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV120	0	0	0	0	0	0	0	0	2967	0	0	0	0	0	0	0	0	0	12	0	29	0	0	0	0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister;s__Dialister_sp.
ASV121	75	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	3877	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV122	63	0	0	2412	122	0	0	0	0	44	0	0	0	68	0	0	0	94	0	4	0	93	23	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV123	8	169	186	1	0	2	3	8	0	157	0	0	26	55	40	0	0	0	51	66	16	2095	46	38	84	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Eubacterium_coprostanoligenes_group;g__Eubacterium_coprostanoligenes_group;s__
ASV124	0	0	25	27	0	2891	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_porci
ASV125	0	83	0	0	0	0	0	192	0	98	0	54	0	0	0	0	0	0	77	110	0	969	56	1220	121	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__
ASV126	0	0	0	0	0	0	0	0	0	0	0	2557	0	0	0	0	0	0	0	0	0	0	0	65	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV127	0	14	0	15	60	0	31	37	0	2224	0	15	39	84	39	0	36	56	23	0	0	84	0	15	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_dorei
ASV128	0	0	0	0	80	0	15	70	7	24	0	26	44	55	46	0	689	38	859	789	6	0	7	6	37	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV129	52	32	270	92	65	14	139	230	65	74	119	30	45	46	62	194	23	294	41	52	429	162	35	67	172	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia
ASV130	112	111	44	483	234	42	21	74	36	39	10	60	43	390	21	0	20	904	0	0	0	0	0	78	37	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV131	20	0	36	0	42	0	0	59	0	38	25	0	296	1265	598	0	197	32	96	61	0	7	0	0	66	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__
ASV132	57	0	36	0	0	0	17	74	19	39	0	23	627	74	1020	273	25	27	238	251	0	9	0	0	117	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__;s__
ASV133	0	0	0	0	2463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV134	1261	209	18	46	448	30	23	0	0	0	0	254	55	30	30	0	19	0	0	0	0	61	7	150	84	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_caccae
ASV135	0	0	12	0	0	0	21	57	0	0	60	0	240	0	0	0	51	0	776	667	0	0	771	0	53	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV136	10	92	514	7	24	4	31	7	5	120	4	4	12	12	46	0	41	7	108	17	13	1458	32	25	56	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio_crossotus
ASV137	69	1055	302	28	42	14	30	26	7	18	9	5	81	111	417	0	11	13	151	155	4	7	9	3	66	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_ruminantium_group;s__
ASV138	0	0	0	0	0	0	256	0	144	0	139	489	0	0	79	106	0	274	0	0	916	0	0	0	85	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia
ASV139	187	66	297	73	678	0	0	0	0	494	0	37	74	0	0	0	67	0	0	0	0	49	0	466	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group
ASV140	84	74	904	52	29	9	28	105	44	53	17	17	178	256	93	0	15	40	69	61	46	221	47	17	92	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus_comes
ASV141	28	69	444	13	40	0	0	80	16	63	25	10	147	862	116	0	23	19	103	97	15	304	26	0	77	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae
ASV142	36	2296	0	22	26	21	13	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister
ASV143	293	0	15	2033	43	19	26	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius
ASV144	0	0	0	0	0	0	0	0	0	188	0	0	0	27	0	100	0	7	46	88	19	1835	29	33	159	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae
ASV145	2419	0	0	0	40	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	90	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius
ASV146	403	0	0	0	0	0	0	209	198	0	0	0	123	98	84	0	0	0	79	186	886	0	0	0	136	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium
ASV147	0	0	220	5	63	0	19	30	0	31	0	0	42	47	53	2090	262	26	110	37	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__
ASV148	43	2071	22	19	51	13	27	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV149	0	0	0	0	0	2313	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_porci
ASV150	37	4	0	0	16	0	0	0	0	268	0	0	390	0	0	2079	0	0	0	0	0	70	0	0	135	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio;s__
ASV151	0	0	997	0	0	0	0	42	0	51	0	0	0	230	108	73	0	260	0	0	0	420	0	40	106	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__Butyricicoccus_sp.
ASV152	8	512	14	0	19	517	8	0	506	108	35	0	14	53	24	0	20	199	31	40	41	117	0	0	18	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_parasanguinis
ASV153	0	101	310	160	16	0	6	26	11	1299	0	12	0	42	33	0	16	15	31	18	0	77	4	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_ventriosum_group;s__
ASV154	0	0	0	0	64	0	0	1904	17	19	20	22	44	35	32	0	11	20	25	80	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Eubacterium_coprostanoligenes_group;g__Eubacterium_coprostanoligenes_group;s__Clostridiales_bacterium
ASV155	0	0	0	0	59	0	0	267	0	27	0	25	34	34	0	0	708	36	601	431	0	0	0	0	23	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV156	19	595	22	70	66	9	1199	0	1	34	0	0	4	32	0	3	5	4	27	0	0	6	0	0	27	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG-003;s__
ASV157	122	19	313	0	0	0	0	0	47	14	993	9	0	286	45	0	0	0	11	20	181	0	47	8	75	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae
ASV158	51	0	0	2053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV159	0	0	0	0	0	2189	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV160	0	0	0	0	33	2115	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV161	59	34	0	1907	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis
ASV162	40	0	0	1502	62	42	0	0	0	286	5	0	0	0	0	0	0	46	0	0	0	41	0	27	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris
ASV163	0	133	65	15	0	24	0	25	32	28	1276	0	41	71	0	0	0	287	33	0	0	0	47	0	39	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__
ASV164	0	0	0	0	39	0	0	38	556	666	26	26	65	40	32	0	387	0	32	0	0	80	50	0	26	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__
ASV165	0	0	444	0	0	0	0	80	0	0	0	0	0	0	43	0	0	0	558	793	0	37	31	23	79	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium
ASV166	19	406	1342	10	36	4	18	0	0	0	2	0	9	48	78	0	0	0	22	19	0	0	5	0	3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010;s__
ASV167	0	0	0	0	0	0	0	14	12	11	1819	13	0	0	17	0	0	0	22	0	0	0	54	0	64	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister
ASV168	0	0	0	3	167	2	0	50	73	49	62	82	51	80	68	0	1237	86	40	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus
ASV169	0	0	0	6	0	627	0	0	172	26	15	0	9	9	12	0	0	895	4	8	106	0	185	0	17	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas_funiformis
ASV170	89	104	16	40	57	51	0	161	55	210	20	48	43	100	59	363	15	72	61	82	131	129	29	164	37	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__
ASV171	41	0	0	1844	32	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius
ASV172	0	0	232	0	0	0	0	50	0	47	44	0	0	0	0	0	0	0	416	647	0	413	82	0	61	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__
ASV173	0	1534	0	0	81	0	0	0	0	0	0	0	0	111	73	0	0	0	84	89	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV174	112	0	66	865	27	0	17	43	20	606	0	0	21	55	17	0	10	0	0	0	8	0	27	0	16	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris
ASV175	526	107	24	326	44	11	10	4	0	445	13	13	40	75	23	0	4	0	5	2	4	18	7	206	41	k__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__
ASV176	30	0	0	6	0	0	24	82	20	23	17	14	260	31	170	0	20	26	609	446	15	32	38	15	102	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__
ASV177	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	5	0	0	0	24	24	1652	28	21	61	k__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__
ASV178	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	13	0	0	0	22	23	1572	46	21	77	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__
ASV179	0	0	0	0	72	0	0	31	0	34	0	0	0	48	574	221	811	0	79	48	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV180	85	98	22	209	24	0	30	33	57	399	21	28	29	0	40	18	0	0	16	39	46	169	21	374	42	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis
ASV181	21	36	440	8	56	0	9	10	8	72	4	8	16	277	51	0	8	5	0	5	12	621	24	22	48	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
ASV182	0	0	0	1025	0	0	412	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
ASV183	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	193	155	340	160	383	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas
ASV184	138	0	71	9	37	0	0	33	309	57	38	35	331	72	65	52	223	0	27	0	44	129	26	0	110	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__
ASV185	31	10	971	101	45	8	9	13	8	23	12	0	31	7	81	0	19	94	5	14	0	111	9	19	109	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia_faecis
ASV186	653	0	23	282	502	30	0	0	0	76	0	0	37	0	0	0	29	0	0	0	0	28	0	39	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus
ASV187	25	0	0	0	94	0	0	0	0	33	0	0	487	86	92	0	893	29	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV188	54	0	0	0	0	76	0	26	43	25	39	442	528	40	20	0	12	287	20	0	0	0	0	11	115	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV189	0	0	0	0	0	55	0	18	0	42	8	0	0	58	34	0	26	1483	26	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV190	0	0	0	0	0	0	572	19	54	5	0	0	14	221	0	0	0	6	0	18	631	10	16	4	32	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus
ASV191	0	0	0	0	0	0	0	68	48	0	0	0	0	0	0	0	0	0	0	0	1427	0	0	0	20	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella
ASV192	34	73	711	15	375	7	11	31	0	13	5	5	78	134	52	0	7	0	0	0	0	60	10	0	17	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__
ASV193	59	0	0	0	0	0	0	27	0	24	0	0	1494	39	24	0	25	14	28	0	0	0	0	0	112	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotellaceae_bacterium
ASV194	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	1465	0	0	0	21	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
ASV195	0	0	14	6	0	0	0	0	14	96	0	30	0	29	0	381	0	8	6	18	43	841	46	190	70	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Intestinibacter
ASV196	47	0	0	0	0	0	0	66	34	21	37	41	710	48	317	0	137	0	107	102	0	0	19	0	59	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__
ASV197	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	1613	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV198	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	1426	9	18	0	16	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
ASV199	386	0	0	1219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister
ASV200	72	21	63	54	27	473	53	60	139	44	15	32	21	58	122	56	18	65	17	12	52	13	88	48	32	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__
ASV201	19	0	0	0	0	0	0	12	5	6	8	4	1611	15	4	0	10	15	8	0	0	0	0	0	58	k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_succinifaciens
ASV202	93	66	0	166	59	0	32	27	54	45	6	15	46	45	47	69	37	8	40	51	10	204	29	178	363	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
ASV203	0	0	0	0	0	0	0	1430	16	8	12	11	12	22	17	0	8	15	18	46	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__;s__
ASV204	59	0	0	0	0	0	4	35	18	33	33	23	847	37	29	242	15	27	94	86	0	3	31	0	163	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__
ASV205	0	0	0	0	103	0	0	39	0	38	0	22	49	68	37	0	1141	41	42	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV206	22	0	0	2	0	62	0	53	98	8	784	315	8	7	6	0	0	9	4	0	86	0	25	13	16	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_bifidum
ASV207	28	1460	0	9	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister
ASV208	62	0	0	0	0	53	0	0	33	0	0	0	696	0	0	0	0	113	0	0	0	0	618	0	80	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera
ASV209	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	20	5	1364	14	16	73	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-003;s__
ASV210	0	80	0	0	0	16	0	0	74	14	0	0	0	419	0	0	0	108	0	17	717	26	0	0	32	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
ASV211	20	0	278	0	8	3	15	66	0	0	0	0	331	35	145	105	0	0	231	281	0	0	26	0	69	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__;s__
ASV212	44	48	30	897	23	61	32	0	59	0	10	0	0	0	66	0	0	181	0	0	0	0	0	0	60	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV213	30	24	13	1185	33	10	9	0	8	5	0	2	8	0	4	0	0	0	0	0	0	61	19	32	25	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella
ASV214	0	0	0	0	0	0	0	43	0	51	0	15	54	25	0	0	0	0	266	290	0	687	33	0	69	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV215	0	5	0	0	12	0	4	56	19	28	15	10	145	345	32	64	77	22	227	380	13	13	14	6	68	k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__bacterium
ASV216	19	23	77	6	20	27	118	47	43	45	0	0	70	54	109	38	17	460	34	36	129	80	11	0	31	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_torques_group
ASV217	15	22	47	7	45	0	457	21	61	40	15	30	20	31	155	77	62	204	47	0	0	29	27	20	24	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
ASV218	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	1377	36	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV219	529	10	15	0	21	5	16	0	744	8	0	6	33	8	0	0	0	0	0	0	20	0	0	0	60	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__
ASV220	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	932	0	0	164	0	106	0	0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__
ASV221	0	0	0	0	368	600	0	0	0	0	0	0	0	72	0	0	0	38	156	170	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV222	0	60	0	0	0	18	1044	0	0	0	0	0	0	131	0	0	0	0	68	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus_pittmaniae
ASV223	0	2	0	0	0	0	7	346	4	61	6	6	11	90	6	3	4	7	112	160	5	501	7	6	56	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__
ASV224	26	11	0	0	0	0	0	0	0	0	0	0	157	64	0	1621	0	0	0	0	0	0	0	0	26	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__
ASV225	35	0	0	0	0	0	0	122	0	0	0	0	846	0	0	92	0	0	160	142	0	0	0	0	102	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__
ASV226	24	0	0	0	0	1315	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV227	0	17	0	6	27	0	3	7	14	96	10	14	15	59	27	0	120	10	18	4	14	810	23	17	56	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus
ASV228	44	208	0	650	79	0	0	0	0	0	0	0	0	207	0	0	0	0	33	0	0	0	0	103	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
